iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon,growth_rate,cases_per_100k
2009,7,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.81695556640625,0.6000000238418579,8.0,3087394,765.87,0.7485107481711011,0.6631226582407953,0,0.0,0.0
2009,13,146,Agra,Uttar Pradesh,27.1752554,78.0098161,4.0,0.0,0.0,0.0,0.0,0.0,2.0,298.48004150390625,3.799999952316284,8.0,3087394,765.87,1.0,-1.6081226496766366e-16,0,0.0,0.12955910389150202
2009,21,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,4.0,0.0,0.0,1.3333333333333333,307.6163635253906,0.0,8.0,3087394,765.87,0.5680647467311558,-0.8229838658936564,0,0.0,0.0
2009,30,146,Agra,Uttar Pradesh,27.1752554,78.0098161,9.0,0.0,0.0,0.0,4.0,0.0,3.25,302.4848022460937,37.70000076293945,8.0,3087394,765.87,-0.464723172043768,-0.8854560256532101,1,0.0,0.29150798375587955
2010,14,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,9.0,0.0,4.0,3.25,304.2208251953125,0.0,8.0,3087394,765.87,0.992708874098054,-0.1205366802553228,0,0.0,0.0
2010,15,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,9.0,0.0,2.25,306.8895568847656,0.0,8.0,3087394,765.87,0.970941817426052,-0.2393156642875575,0,0.0,0.0
2010,31,146,Agra,Uttar Pradesh,27.1752554,78.0098161,52.0,0.0,1.0,0.0,0.0,9.0,15.25,302.2091979980469,29.999998092651367,8.0,3087394,765.87,-0.5680647467311556,-0.8229838658936566,1,0.0,1.6842683505895264
2010,34,146,Agra,Uttar Pradesh,27.1752554,78.0098161,62.0,0.0,1.0,52.0,0.0,0.0,28.5,301.5580139160156,49.400001525878906,8.0,3087394,765.87,-0.8229838658936564,-0.5680647467311559,1,0.0,2.0081661103182813
2010,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,65.0,0.0,1.0,62.0,52.0,0.0,44.75,300.46514892578125,51.400001525878906,8.0,3087394,765.87,-0.9350162426854148,-0.3546048870425359,1,0.0,2.105335438236908
2011,12,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,65.0,62.0,52.0,44.75,298.8654479980469,0.0,8.0,3087394,765.87,0.992708874098054,0.120536680255323,0,0.0,0.0
2011,15,146,Agra,Uttar Pradesh,27.1752554,78.0098161,4.0,0.0,0.0,0.0,65.0,62.0,32.75,301.78094482421875,4.0,8.0,3087394,765.87,0.970941817426052,-0.2393156642875575,0,0.0,0.12955910389150202
2011,30,146,Agra,Uttar Pradesh,27.1752554,78.0098161,11.0,0.0,1.0,4.0,0.0,65.0,20.0,301.86248779296875,83.39999389648438,8.0,3087394,765.87,-0.464723172043768,-0.8854560256532101,1,0.0,0.3562875357016305
2011,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,10.0,0.0,0.0,11.0,4.0,0.0,6.25,300.780029296875,48.20000076293945,8.0,3087394,765.87,-0.9350162426854148,-0.3546048870425359,1,0.0,0.32389775972875506
2011,43,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,10.0,11.0,4.0,6.25,296.97320556640625,0.2000000029802322,8.0,3087394,765.87,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2011,44,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,10.0,11.0,5.25,296.7214050292969,0.0,8.0,3087394,765.87,-0.822983865893657,0.5680647467311548,0,0.0,0.0
2012,5,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,10.0,2.5,288.4862976074219,0.2000000029802322,8.0,3087394,765.87,0.5680647467311558,0.8229838658936564,0,0.0,0.0
2013,21,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.6094970703125,0.0,8.0,3087394,765.87,0.5680647467311558,-0.8229838658936564,0,0.0,0.0
2013,22,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.3193359375,0.2000000029802322,8.0,3087394,765.87,0.464723172043769,-0.8854560256532096,0,0.0,0.0
2013,37,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.1600952148437,4.300000190734863,8.0,3087394,765.87,-0.970941817426052,-0.2393156642875577,0,0.0,0.0
2013,38,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.9118957519531,37.30000305175781,8.0,3087394,765.87,-0.992708874098054,-0.1205366802553235,0,0.0,0.0
2013,39,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.8961181640625,15.80000114440918,8.0,3087394,765.87,-1.0,-1.8369701987210294e-16,0,0.0,0.0
2013,40,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.9133605957031,33.400001525878906,8.0,3087394,765.87,-0.992708874098054,0.1205366802553232,0,0.0,0.0
2013,41,146,Agra,Uttar Pradesh,27.1752554,78.0098161,14.0,0.0,1.0,0.0,0.0,0.0,3.5,302.5066666,0.09357224264,8.0,3087394,765.87,-0.970942,0.239316,0,0.0,0.4534568636202571
2013,43,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,14.0,0.0,0.0,3.5,297.17498779296875,0.0,8.0,3087394,765.87,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2014,11,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,14.0,0.0,3.5,294.3583068847656,13.59999942779541,8.0,3087394,765.87,0.970941817426052,0.239315664287558,0,0.0,0.0
2014,17,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,14.0,3.5,303.1187438964844,0.0,8.0,3087394,765.87,0.8854560256532099,-0.4647231720437685,0,0.0,0.0
2014,30,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.73272705078125,26.599998474121094,8.0,3087394,765.87,-0.464723172043768,-0.8854560256532101,1,0.0,0.0
2015,35,146,Agra,Uttar Pradesh,27.1752554,78.0098161,16.0,0.0,1.0,0.0,0.0,0.0,4.0,303.3735046386719,2.0999999046325684,8.0,3087394,765.87,-0.8854560256532096,-0.4647231720437691,1,0.0,0.5182364155660081
2015,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,1.0,0.0,0.0,16.0,0.0,0.0,4.25,303.0946350097656,0.1000000014901161,8.0,3087394,765.87,-0.9350162426854148,-0.3546048870425359,1,0.0,0.032389775972875505
2015,37,146,Agra,Uttar Pradesh,27.1752554,78.0098161,20.0,0.0,1.0,1.0,16.0,0.0,9.25,303.5333251953125,3.299999952316284,8.0,3087394,765.87,-0.970941817426052,-0.2393156642875577,0,0.0,0.6477955194575101
2015,38,146,Agra,Uttar Pradesh,27.1752554,78.0098161,48.0,0.0,1.0,20.0,1.0,16.0,21.25,303.4550476074219,27.799999237060547,8.0,3087394,765.87,-0.992708874098054,-0.1205366802553235,0,0.0,1.5547092466980241
2015,39,146,Agra,Uttar Pradesh,27.1752554,78.0098161,48.0,0.0,1.0,48.0,20.0,1.0,29.25,306.40000000000003,0.3932036085,8.0,3087394,765.87,-1.0,-0.0,1,2.2143,1.5547092466980241
2015,44,146,Agra,Uttar Pradesh,27.1752554,78.0098161,34.0,0.0,1.0,48.0,48.0,20.0,37.5,295.9761657714844,12.600000381469728,8.0,3087394,765.87,-0.822983865893657,0.5680647467311548,0,0.0,1.1012523830777672
2016,13,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,34.0,48.0,48.0,32.5,302.5350952148437,0.0,8.0,3087394,765.87,1.0,-1.6081226496766366e-16,0,0.0,0.0
2016,33,146,Agra,Uttar Pradesh,27.1752554,78.0098161,326.0,0.0,1.0,0.0,34.0,48.0,102.0,300.8297424316406,13.40000057220459,8.0,3087394,765.87,-0.7485107481711011,-0.6631226582407952,1,0.0,10.559066967157415
2016,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,30.0,0.0,1.0,326.0,0.0,34.0,97.5,301.80145263671875,0.3000000119209289,8.0,3087394,765.87,-0.9350162426854148,-0.3546048870425359,1,0.0,0.9716932791862651
2017,18,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,30.0,326.0,0.0,89.0,304.9375,0.0,8.0,3087394,765.87,0.8229838658936565,-0.5680647467311557,0,0.0,0.0
2018,50,146,Agra,Uttar Pradesh,27.1752554,78.0098161,1.0,0.0,0.0,0.0,30.0,326.0,89.25,287.38153076171875,0.6000000238418579,8.0,3087394,765.87,-0.2393156642875578,0.970941817426052,0,0.0,0.032389775972875505
2019,6,146,Agra,Uttar Pradesh,27.1752554,78.0098161,6.0,0.0,0.0,1.0,0.0,30.0,9.25,288.578857421875,3.200000047683716,8.0,3087394,765.87,0.6631226582407952,0.7485107481711011,0,0.0,0.19433865583725302
2019,19,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,6.0,1.0,0.0,1.75,306.2124938964844,0.0,8.0,3087394,765.87,0.7485107481711013,-0.663122658240795,0,0.0,0.0
2019,34,146,Agra,Uttar Pradesh,27.1752554,78.0098161,195.0,0.0,1.0,0.0,6.0,1.0,50.5,301.5068359375,25.89999771118164,8.0,3087394,765.87,-0.8229838658936564,-0.5680647467311559,1,0.0,6.316006314710724
2019,43,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,195.0,0.0,6.0,50.25,296.8651733398437,0.0,8.0,3087394,765.87,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2020,8,146,Agra,Uttar Pradesh,27.1752554,78.0098161,21.0,0.0,1.0,0.0,195.0,0.0,54.0,292.39910888671875,1.7999999523162842,8.0,3087394,765.87,0.8229838658936564,0.5680647467311559,0,0.0,0.6801852954303856
2020,16,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,21.0,0.0,195.0,54.0,304.3761901855469,0.0,8.0,3087394,765.87,0.9350162426854148,-0.3546048870425354,0,0.0,0.0
2020,40,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,21.0,0.0,5.25,301.5854187011719,0.0,8.0,3087394,765.87,-0.992708874098054,0.1205366802553232,0,0.0,0.0
2021,27,146,Agra,Uttar Pradesh,27.1752554,78.0098161,87.0,0.0,1.0,0.0,0.0,21.0,27.0,307.3770751953125,7.499999523162842,8.0,3087394,765.87,-0.1205366802553228,-0.992708874098054,1,0.0,2.817910509640169
2021,32,146,Agra,Uttar Pradesh,27.1752554,78.0098161,27.0,0.0,1.0,87.0,0.0,0.0,28.5,303.097900390625,0.3000000119209289,8.0,3087394,765.87,-0.663122658240795,-0.7485107481711013,1,0.0,0.8745239512676387
2021,33,146,Agra,Uttar Pradesh,27.1752554,78.0098161,450.0,0.0,1.0,27.0,87.0,0.0,141.0,302.3425598144531,58.10000228881836,8.0,3087394,765.87,-0.7485107481711011,-0.6631226582407952,1,0.0,14.575399187793977
2021,34,146,Agra,Uttar Pradesh,27.1752554,78.0098161,366.0,0.0,1.0,450.0,27.0,87.0,232.5,302.2806396484375,26.10000228881836,8.0,3087394,765.87,-0.8229838658936564,-0.5680647467311559,1,0.0,11.854658006072436
2021,35,146,Agra,Uttar Pradesh,27.1752554,78.0098161,457.0,0.0,1.0,366.0,450.0,27.0,325.0,301.4336242675781,46.5,8.0,3087394,765.87,-0.8854560256532096,-0.4647231720437691,1,0.0,14.802127619604105
2021,36,146,Agra,Uttar Pradesh,27.1752554,78.0098161,70.0,1.0,1.0,457.0,366.0,450.0,335.75,301.05333340000004,0.2492950753,8.0,3087394,765.87,-0.935016,-0.354605,1,-0.0444,2.2672843181012854
2022,16,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,70.0,457.0,366.0,223.25,306.084228515625,0.0,8.0,3087394,765.87,0.9350162426854148,-0.3546048870425354,0,0.0,0.0
2022,22,146,Agra,Uttar Pradesh,27.1752554,78.0098161,0.0,0.0,0.0,0.0,70.0,457.0,131.75,308.8118896484375,0.0,8.0,3087394,765.87,0.464723172043769,-0.8854560256532096,0,0.0,0.0
2022,32,146,Agra,Uttar Pradesh,27.1752554,78.0098161,843.0,0.0,1.0,0.0,0.0,70.0,228.25,302.1622009277344,26.899999618530277,8.0,3087394,765.87,-0.663122658240795,-0.7485107481711013,1,0.0,27.30458114513405
2022,38,146,Agra,Uttar Pradesh,27.1752554,78.0098161,1374.0,0.0,1.0,843.0,0.0,0.0,554.25,299.5092163085937,140.39999389648438,8.0,3087394,765.87,-0.992708874098054,-0.1205366802553235,0,0.0,44.50355218673094
2009,4,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2119140625,0.0,8.115384615384615,1702850,98.84,0.4647231720437685,0.8854560256532099,0,0.0,0.0
2009,9,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.2330322265625,0.0,8.115384615384615,1702850,98.84,0.8854560256532099,0.4647231720437686,0,0.0,0.0
2009,49,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.34375,0.0,8.115384615384615,1702850,98.84,-0.3546048870425359,0.9350162426854148,0,0.0,0.0
2010,16,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,2.0,0.0,0.0,0.0,0.0,0.0,0.5,304.0282897949219,0.4000000059604645,8.115384615384615,1702850,98.84,0.9350162426854148,-0.3546048870425354,0,0.0,0.1174501570895851
2010,35,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,17.0,0.0,1.0,2.0,0.0,0.0,4.75,295.6351318359375,25.69999885559082,8.115384615384615,1702850,98.84,-0.8854560256532096,-0.4647231720437691,1,0.0,0.9983263352614734
2010,43,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,0.0,0.0,0.0,17.0,2.0,0.0,4.75,295.0178527832031,0.0,8.115384615384615,1702850,98.84,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2011,20,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,4.0,0.0,0.0,0.0,17.0,2.0,5.75,302.4264831542969,1.0,8.115384615384615,1702850,98.84,0.6631226582407952,-0.7485107481711012,0,0.0,0.2349003141791702
2011,33,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,12.0,0.0,1.0,4.0,0.0,17.0,8.25,295.9979248046875,15.100000381469728,8.115384615384615,1702850,98.84,-0.7485107481711011,-0.6631226582407952,1,0.0,0.7047009425375106
2011,40,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,3.0,0.0,0.0,12.0,4.0,0.0,4.75,296.8143005371094,0.800000011920929,8.115384615384615,1702850,98.84,-0.992708874098054,0.1205366802553232,0,0.0,0.17617523563437765
2011,41,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,18.0,0.0,1.0,3.0,12.0,4.0,9.25,297.0140075683594,32.10000228881836,8.115384615384615,1702850,98.84,-0.970941817426052,0.2393156642875573,0,0.0,1.057051413806266
2011,42,522,Ahmadnagar,Maharashtra,19.1627725,74.8580243,0.0,0.0,0.0,18.0,3.0,12.0,8.25,296.5509033203125,0.0,8.115384615384615,1702850,98.84,-0.9350162426854148,0.3546048870425355,0,0.0,0.0
